"ÀÏ·Ã¹øÈ£","±¸ºÐÄÚµå","Áö¿ªÄÚµå","¾ð¾î","ÀÌ¸§","ÁÖ¼Ò","È¨ÆäÀÌÁö","ÀÌ¹ÌÁö¸í","ÀÌ¹ÌÁö°æ·Î","À§µµ","°æµµ","»ç¿ë¿©ºÎ"
"469","M002","H001","KOR","¹«À§","¼­¿ï½Ã Á¾·Î±¸ Ã¢´ö±Ã7±æ3(¿ø¼­µ¿)","http://stay.visitseoul.net/ko/02_room_list.html?pcate=&smarketid=22&sword=","SPM_1591579533353.jpg","/home/data/shp/place/","37.583416","126.987665","N"
"473","M002","H012","KOR","¼®ÀÌÇÑ¿Á","¼­¿ïÆ¯º°½Ã ¸¶Æ÷±¸ ¹é¹ü·Î 24±æ 1-8","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=784&pcate=&smarketid=22&sword=&pn=1","SPM_1591580995051.jpg","/home/data/shp/place/","37.545930","126.945419","N"
"475","M002","H012","KOR","¼Ò´ã½ºÅ×ÀÌ","¼­¿ï½Ã ¸¶Æ÷±¸ ¸¶Æ÷´ë·Î14±æ 12-17","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=779&pcate=&smarketid=22&sword=&pn=1","SPM_1591581168119.jpg","/home/data/shp/place/","37.548094","126.955926","N"
"63","M006","H001","KOR","ÀüÅë¹ßÈ¿°ø¹æ 'ºú´ã'","Á¾·Î±¸ ºÏÃÌ·Î12±æ 5-12","http://hanok.seoul.go.kr/front/kor/exp/expPlaceView.do?spmSeq=9&searchGubun=P100","SPM_1484644508370.jpg","/home/data/shp/place/","37.58227249999999","126.98548679999999","Y"
"487","M002","H012","KOR","ºÏÃÌ¸¶·ç ÇÑ¿Á °Ô½ºÆ®ÇÏ¿ì½º","¼­¿ï Á¾·Î±¸ Ã¢´ö±Ã±æ 152","https://korean.visitseoul.net/seoul-stay/view/%EB%B6%81%EC%B4%8C%EB%A7%88%EB%A3%A8%ED%95%9C%EC%98%A5%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4?us=302","SPM_1611300751641.jpg","/home/data/shp/place/","37.5832078569515","126.987499346301","Y"
"488","M002","H012","KOR","¸ÖÆ¼½ºÆäÀÌ½º °÷","¼­¿ï Á¾·Î±¸ °èµ¿±æ 52-11 º¹ÇÕÇÑ¿Á°ø°£ °÷","https://korean.visitseoul.net/seoul-stay/view/%EB%A9%80%ED%8B%B0%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EA%B3%B3?us=317","SPM_1611301064509.jpg","/home/data/shp/place/","37.5796964332138","126.987341496353","Y"
"476","M002","H012","KOR","¼­¿ï ¼ººÏ È¨½ºÅ×ÀÌ","¼­¿ïÆ¯º°½Ã ¼ººÏ±¸ È­¶û·Î 76 102µ¿ 1603È£ (ÇÏ¿ù°îµ¿)","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=775&pcate=&smarketid=22&sword=&pn=1","SPM_1591582417351.jpg","/home/data/shp/place/","37.602136","127.040366","N"
"477","M002","H012","KOR","µ¹¸¶","¼­¿ï ¸¶Æ÷±¸ µ¿±³µ¿ 203-15 ¿¥Æä·Îºôµù 5F","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=772&pcate=&smarketid=22&sword=&pn=1","SPM_1591582617753.jpg","/home/data/shp/place/","37.557590","126.920087","N"
"492","M002","H012","KOR","¿¡¹Ð","¼­¿ï Á¾·Î±¸ ºÏÃÌ·Î11±æ 73-4 »ïÃ»µ¿","https://korean.visitseoul.net/seoul-stay/view/%EC%97%90%EB%B0%80?us=137","SPM_1611304132453.jpg","/home/data/shp/place/","37.5840356518787","126.983034731623","Y"
"470","M002","H002","KOR","°Ô½ºÆ®ÇÏ¿ì½º ¹Ù¸®","¼­¿ï½Ã Á¾·Î±¸ ÀÚÇÏ¹®·Î1¶ó±æ 11-6","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=849&pcate=&smarketid=22&sword=&pn=1","SPM_1591580188609.png","/home/data/shp/place/","37.577229","126.970479","N"
"493","M002","H012","KOR","°Ô½ºÆ®ÇÏ¿ì½º ¼­¿ï»ïÃÌ","¼­¿ï Á¾·Î±¸ °èµ¿4±æ 15-3 ¼­¿ï»ïÃÌ","https://korean.visitseoul.net/seoul-stay/view/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%EC%84%9C%EC%9A%B8%EC%82%BC%EC%B4%8C?us=134","SPM_1611304245153.jpg","/home/data/shp/place/","37.5826074082074","126.987505580513","Y"
"494","M002","H012","KOR","¼­ÃÌ°Ô½ºÆ®ÇÏ¿ì½º","¼­¿ï Á¾·Î±¸ ÀÚÇÏ¹®·Î7±æ 28-3 ¼­ÃÌ°Ô½ºÆ®ÇÏ¿ì½º","https://korean.visitseoul.net/seoul-stay/view/%EC%84%9C%EC%B4%8C%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4?us=228","SPM_1611304389980.jpg","/home/data/shp/place/","37.5791000837652","126.97067259053","Y"
"496","M002","H012","KOR","´ÙÀÚ¿¬ÇÑ¿Á½ºÅ×ÀÌ","¼­¿ï Á¾·Î±¸ À²°î·Î10±æ 81-3","https://korean.visitseoul.net/seoul-stay/view/%EB%8B%A4%EC%9E%90%EC%97%B0%ED%95%9C%EC%98%A5%EC%8A%A4%ED%85%8C%EC%9D%B4?us=132","SPM_1611304830293.jpg","/home/data/shp/place/","37.5739496057663","126.991837818257","Y"
"495","M002","H012","KOR","ÇÑ¿Á °Ô½ºÆ®ÇÏ¿ì½º µ¿ÃÌÀç","¼­¿ï Á¾·Î±¸ ÀÚÇÏ¹®·Î11±æ 21-10  (ÅëÀÎµ¿)","https://korean.visitseoul.net/seoul-stay/view/%ED%95%9C%EC%98%A5%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%EB%8F%99%EC%B4%8C%EC%9E%AC?us=202","SPM_1611304688320.jpg","/home/data/shp/place/","37.5800436631202","126.969780395038","Y"
"497","M002","H012","KOR","¹Ì´ã","¼­¿ï Á¾·Î±¸ ºÏÃÌ·Î6±æ 25-6","https://korean.visitseoul.net/seoul-stay/view/%EB%AF%B8%EB%8B%B4?us=522","SPM_1611304939097.jpg","/home/data/shp/place/","37.5805686519251","126.986322592481","Y"
"498","M002","H012","KOR","Á¤¿¬Àç","¼­¿ï Á¾·Î±¸ »ïÃ»·Î7±æ 19-14","https://korean.visitseoul.net/seoul-stay/view/%EC%A0%95%EC%97%B0%EC%9E%AC?us=403","SPM_1611305031139.jpg","/home/data/shp/place/","37.58345","126.98070","Y"
"499","M002","H012","KOR","ÀÎ¿ìÇÏ¿ì½º","¼­¿ï Á¾·Î±¸ °èµ¿6±æ 9 ÇÑ¿Á","https://korean.visitseoul.net/seoul-stay/view/%EC%9D%B8%EC%9A%B0%ED%95%98%EC%9A%B0%EC%8A%A4?us=310","SPM_1611305177426.jpg","/home/data/shp/place/","37.58273","126.98712","Y"
"489","M002","H012","KOR","¶ô°íÀç ¼­¿ï ºÏÃÌÇÑ¿Á¸¶À»","¼­¿ï Á¾·Î±¸ °èµ¿ 98 ¶ô°íÀç ¼­¿ï","https://korean.visitseoul.net/seoul-stay/view/%EB%9D%BD%EA%B3%A0%EC%9E%AC%EC%84%9C%EC%9A%B8%EB%B6%81%EC%B4%8C%ED%95%9C%EC%98%A5%EB%A7%88%EC%9D%84?us=133","SPM_1611301175394.jpg","/home/data/shp/place/","37.5801312337305","126.986082382997","Y"
"491","M002","H011","KOR","Èú¸µÇÑ¿Á Ã¤È¿´ç","¼­¿ï ÀºÆò±¸ Áø°ü±æ 11-30  ÀºÆòÇÑ¿Á¸¶À» Ã¤È¿´ç","https://korean.visitseoul.net/seoul-stay/view/%ED%9E%90%EB%A7%81%ED%95%9C%EC%98%A5%EC%B1%84%ED%9A%A8%EB%8B%B9?us=130","SPM_1611301387919.jpg","/home/data/shp/place/","37.6431991398349","126.939738163604","Y"
"143","M006","H001","ENG","Hanok Guesthouse 'Urijip Our Home'","33-13 Gyedong-gil Jongno-gu","","SPM_1485927708199.jpg","/home/data/shp/place/","37.5790024","126.98608250000007","Y"
"40","M006","H001","KOR","¿ì¸®ºû±ò°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î11°¡±æ 14","/front/kor/exp/expPlaceView.do?spmSeq=26&searchGubun=P300","SPM_1484307409686.jpg","/home/data/shp/place/","37.582245","126.984039","Y"
"43","M006","H001","KOR","ÇÑ¿ÁÁö¿ø¼¾ÅÍ","Á¾·Î±¸ °èµ¿2±æ 11-7","/front/kor/exp/expPlaceView.do?spmSeq=24&searchGubun=P300","SPM_1484559321417.jpg","/home/data/shp/place/","37.5802677","126.98747830000002","Y"
"44","M006","H001","KOR","±Ý¹Ú°ø¹æ ¡®±Ý¹Ú¿¬¡¯","Á¾·Î±¸ ºÏÃÌ·Î12±æ 24-12","/front/kor/exp/expPlaceView.do?spmSeq=21&searchGubun=P300","SPM_1484559986633.jpg","/home/data/shp/place/","37.5825812","126.98617890000003","Y"
"47","M006","H001","KOR","µÎ ÇÑ¿ÁÃ¼Çè°ü","Á¾·Î±¸ °èµ¿±æ 103-7","","SPM_1484640046070.jpg","/home/data/shp/place/","37.5818847","126.98628800000006","Y"
"52","M006","H001","KOR","ÇÑ»ó¼öÀÚ¼ö°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î12±æ 29-1","","SPM_1484641192261.jpg","/home/data/shp/place/","37.5827234","126.98563809999996","Y"
"56","M006","H001","KOR","ºÏÃÌÃÊ°í°ø¹æ °íµå·§µ¹","Á¾·Î±¸ ºÏÃÌ·Î11³ª±æ 1-6","","SPM_1484641409735.jpg","/home/data/shp/place/","37.5818673","126.98352120000004","Y"
"57","M006","H001","KOR","ºÏÃÌÀüÅë°ø¿¹Ã¼Çè°ü","Á¾·Î±¸ ºÏÃÌ·Î12±æ 24-5","/front/kor/exp/expPlaceView.do?spmSeq=128&searchGubun=P300","SPM_1484641456529.jpg","/home/data/shp/place/","37.5824447","126.98602449999998","Y"
"61","M006","H001","KOR","ºÏÃÌ°ø¿¹¿ø","Á¾·Î±¸ Ã¢´ö±Ã4±æ 45-13","/front/kor/exp/expPlaceView.do?spmSeq=130&searchGubun=P300","SPM_1484641641342.jpg","/home/data/shp/place/","37.5828614","126.98754170000007","Y"
"64","M004","H001","KOR","°¡È¸ ¹ÎÈ­°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î 52","http://www.gahoemuseum.org","SPM_1485915600831.jpg","/home/data/shp/place/","37.5820903","126.98567159999993","Y"
"9","M002","H001","KOR","´ÞÁýºÏÃÌ","Á¾·Î±¸ ºÏÃÌ·Î11±æ 78-3","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=624&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%8B%AC%EC%A7%91%EB%B6%81%EC%B4%8C&pn=1","SPM_1483599938547.jpg","/home/data/shp/place/","37.5840969","126.983475","N"
"46","M006","H001","KOR","ºÏÃÌ¸¶À»¼­Àç","Á¾·Î±¸ °èµ¿2±æ 11-9","/front/kor/exp/expPlaceView.do?spmSeq=133&searchGubun=P300","SPM_1484639029121.jpg","/home/data/shp/place/","37.58029459999999","126.98767610000004","Y"
"471","M002","H012","KOR","Á¦ÀÌ¿¡½ºÇÏ¿ì½º1","¼­¿ï½Ã ÀºÆò±¸ Áõ»ê·Î 439-3 ÀÏ±¤ÇÏ¿ìÂ¡ 201È£","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=834&pcate=&smarketid=22&sword=&pn=1","SPM_1591580466150.jpg","/home/data/shp/place/","37.595674","126.914197","N"
"479","M002","H012","KOR","ºÏÇÑ»ê µÑ·¹±æ ÇÑ¿Á","¼­¿ï½Ã ÀºÆò±¸ Áø°ü±æ 11-33 ÀºÆòÇÑ¿Á¸¶À»","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=761&pcate=&smarketid=22&sword=&pn=2","SPM_1591583176316.jpg","/home/data/shp/place/","37.641766","126.939112","N"
"480","M002","H012","KOR","ÇýÈ­1938","¼­¿ï½Ã Á¾·Î±¸ ¼º±Õ°ü·Î 16±æ7","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=747&pcate=&smarketid=22&sword=&pn=2","SPM_1591583306051.jpeg","/home/data/shp/place/","37.589766","126.998646","N"
"244","M001","H001","CHN","Õ¢??öÔ","âÏ??ÖØ?ÌýÔ×4Ê¶ 3 (ÌýÔ×)","","SPM_1486105764387.jpg","/home/data/shp/place/","37.582462","126.987049","Y"
"420","M002","H001","ENG","KunDaeMunJip","7 Gyedong 2-gil Jongno-gu","7 Gyedong 2-gil Jongno-gu","SPM_1523518571997.jpg","/home/data/shp/place/","37.580004","126.987116","Y"
"361","M004","H001","CHN","ÙÊÍï?ÍïÛ®","ñ£ÖØÏ¡ ÌýÔ× 2-31","","SPM_1487037061455.PNG","/home/data/shp/place/","37.5827482","126.98726809999994","Y"
"320","M006","H001","CHN","ÝÁõ½Ùþûùñéãý","ñ£ÖØÏ¡ ÌýÔ× 105","","SPM_1486114622855.jpg","/home/data/shp/place/","37.5790313","126.98640820000003","Y"
"124","M004","H001","ENG","Donglim Knot Workshop","10 Bukchon-ro 12-gil Jongno-gu","/front/eng/exp/expPlaceView.do?spmSeq=39&searchGubun=P100","SPM_1485910385429.jpg","/home/data/shp/place/","37.581761","126.985603","Y"
"167","M001","H001","JPN","êîãýÓÑ","ñ£ÖØ? ÌýÔ× 34","","SPM_1486085736671.jpg","/home/data/shp/place/","37.58148","126.987021","Y"
"60","M006","H001","KOR","»ý¿ÌÄ¥°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î5±æ 19-12","","SPM_1484641595745.jpg","/home/data/shp/place/","37.5789135","126.9842361","Y"
"129","M004","H001","ENG","Gahoe Museum","17 Bukchon-ro 12-gil Jongno-gu","","SPM_1485910733591.jpg","/home/data/shp/place/","37.5820903","126.98567159999993","Y"
"314","M006","H001","CHN","ü£??äÐ??ÍïÛ®","ñ£ÖØÏ¡ Ê©üåÔ×","","SPM_1486114307917.PNG","/home/data/shp/place/","37.5820903","126.98567159999993","Y"
"256","M005","H012","CHN","âÏ?Ñõß£???êÂ","ñéÏ¡ ù¶Ô×ì£Ê¶ 84-1","","SPM_1486106701583.jpg","/home/data/shp/place/","37.5588388","126.99407270000006","Y"
"266","M005","H002","JPN","à´÷îÕÈ","ñ£ÖØ? «Á«ã«Ï«à«ó«í 309","http://www.seokparang.co.kr/","SPM_1486111681060.PNG","/home/data/shp/place/","37.5991812","126.95868100000007","Y"
"319","M006","H001","JPN","ÝÁõ½Ùþûù «»«ó«¿?","ñ£ÖØ? «­«§«É«ó«®«ë 37","","SPM_1486114620732.jpg","/home/data/shp/place/","37.5790313","126.98640820000003","Y"
"235","M004","H001","CHN","õ®ÍËÍïÛ©¡°?à´¡±","âÏ??ÖØ?ÝÁõ½ÖØ11³ªÊ¶ 1-6 (Ê©?Ô×)","","SPM_1486105300052.jpg","/home/data/shp/place/","37.582114","126.983489","Y"
